id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C01590,Tazi,Khadija,khadija.tazi360@gmail.com,1998-01-02,f,Agdir,0688039848,2020-07-05,paid_search
C01591,Jamai,Soukaina,soukaina.jamai751@outlook.com,1979-01-02,F,Oujda ,0666546065,2020-09-16,paid_search
C01592,Alami,Ayoub,ayoub.alami513@outlook.com,2008-01-02,h,Meknès,0684825073,Jun 30 2020,organic
C01593,Jamai,Rachid,rachid.jamai635@outlook.com,2006-01-02,m,Tétouan,0681012790,Apr 22 2024,social_media
C01594,Chraibi,Khadija,khadija.chraibi131@yahoo.fr,1976-01-02,Femme,KENITRA,0646295026,Jul 08 2022,organic
C01595,Hajji,Ahmed,ahmed.hajji588@outlook.com,1988-01-02,1,rabat,0632347212,12/02/2021,paid_search
C01596,Alami,Hicham,hajar.karimi727@gmail.com,2011-01-02,m,tanger ,0679658618,2022-02-10,email
C01597,Hajji,Zineb,invalide_sans_arobase,1938-01-02,f,Casa,0625986801,11/04/2022,organic
C01598,Ziani,Amine,amine.ziani772@yahoo.fr,1948-01-02,1,Beni Mellal,0681394776,02/05/2024,paid_search
C01599,Alami,Amine,amine.alami555@hotmail.com,2001-01-01,h,MEKNES,0662144644,2021-05-16,organic
C01600,Hajji,Rim,rim.hajji256@menara.ma,1980-01-02,f,errachidia,0680248400,2020-06-23,direct
C01601,Idrissi,Hajar,hajar.idrissi338@outlook.com,1972-01-02,f,Fès,0699218645,2020-01-25,social_media
C01602,Hajji,Soukaina,soukaina.hajji285@menara.ma,1963-01-02,F,TETOUAN,0648035096,Apr 06 2023,email
C01603,Ouali,Houda,houda.ouali152@gmail.com,1977-01-01,0,Beni Mellal,0622294633,11/11/2023,social_media
C01604,Ouali,Mehdi,mehdi.ouali611@hotmail.com,1961-01-01,1,KENITRA,0677215850,23/05/2020,direct
C01605,El Mansouri,Yasmine,yasmine.el mansouri479@yahoo.fr,1987-01-02,Femme,rabat,0656230062,2022-07-19,email
C01606,Bensaid,Youssef,youssef.bensaid97@outlook.com,1969-01-01,m,casablanca ,0619320521,2023-07-10,direct
C01607,Ziani,Sanaa,sanaa.ziani19@hotmail.com,1997-01-01,f,Meknès,0633205311,2021-03-24,paid_search
C01608,Benali,Fatima,fatima.benali88@yahoo.fr,1953-01-01,f,CASA,0636911168,17/09/2020,direct
C01609,Lahlou,Aisha,adil.benali657@yahoo.fr,1920-01-02,f,Meknès,0667630840,10/06/2022,social_media
C01610,Moussaoui,Nadia,nadia.moussaoui743@gmail.com,1989-01-01,female,oujda,0695095796,2021-09-06,organic
C01611,Chaoui,Tariq,mohammed.moussaoui211@gmail.com,1931-01-02,1,meknes,0644825874,2021-04-26,paid_search
C01612,Naciri,Rachid,rachid.naciri548@yahoo.fr,1999-01-02,1,nador,0662914143,Jul 16 2022,referral
C01613,Naciri,Imane,imane.naciri721@menara.ma,1960-01-02,0,marrakech,0693403051,Jun 24 2022,paid_search
C01614,Idrissi,Meryem,meryem.idrissi810@outlook.com,2001-01-01,F,TNG,0658533885,2020-01-31,organic
C01615,Ziani,Meryem,meryem.ziani495@hotmail.com,1971-01-02,0,marrakech,0651236861,26/01/2024,direct
C01616,El Mansouri,Meryem,meryem.el mansouri971@gmail.com,1930-01-02,Femme,Tétouan,0657819136,2020-12-01,referral
C01617,Moussaoui,Mohammed,mohammed.moussaoui676@hotmail.com,2000-01-02,m,NADOR,0636248260,24/01/2023,referral
C01618,Hajji,Rachid,rachid.hajji3@menara.ma,1925-01-01,h,kénitra,0633994116,2024-01-22,referral
C01619,Naciri,Khadija,khadija.naciri550@gmail.com,2009-01-01,f,safi,0615871005,2021-01-07,influencer
C01620,Gharbi,Nadia,nadia.gharbi673@hotmail.com,1980-01-02,f,BENI MELLAL,0616839427,28/09/2021,referral
C01621,Hajji,Fatima,fatima.hajji509@yahoo.fr,1947-01-02,f,TNG,0631898382,May 07 2020,social_media
C01622,Ouali,Tariq,tariq.ouali564@outlook.com,2005-01-01,m,EL JADIDA,0614353181,2020-01-28,paid_search
C01623,Drissi,Omar,omar.drissi769@menara.ma,1952-01-02,h,tanger,0694602930,2024-03-31,social_media
C01624,Bensaid,Rim,rim.bensaid770@gmail.com,1937-01-01,female,SAFI,0658943645,20/01/2020,organic
C01625,Karimi,Rachid,rachid.karimi229@hotmail.com,2009-01-01,male,kénitra,0669544431,06/12/2022,paid_search
C01626,Ouali,Adil,adil.ouali614@gmail.com,1958-01-02,m,tanger ,0678717559,15/08/2020,paid_search
C01627,Gharbi,Youssef,youssef.gharbi694@outlook.com,1962-01-02,Homme,meknes,0681870081,09/02/2021,influencer
C01628,Ouali,Mohammed,mohammed.ouali900@menara.ma,2011-01-02,1,kenitra,0683691032,20/01/2022,paid_search
C01629,Fassi,Mohammed,mohammed.fassi667@hotmail.com,1994-01-02,1,rabat,0626313047,11/03/2022,influencer
C01630,Filali,Khadija,khadija.filali782@menara.ma,1978-01-02,female,Tnja,0669389198,29/10/2023,organic
C01631,Drissi,Khadija,khadija.drissi252@outlook.com,1965-01-01,f,agadir,0625494104,Apr 12 2022,influencer
C01632,Chaoui,Amine,amine.chaoui5@menara.ma,1965-01-01,m,EL JADIDA,0631010543,Jul 31 2021,direct
C01633,Tazi,Tariq,tariq.tazi887@yahoo.fr,1974-01-02,h,fes,0611371557,Sep 09 2021,direct
C01634,Chaoui,Khadija,khadija.chaoui834@gmail.com,1993-01-01,Femme,errachidia,0660607732,02/09/2022,influencer
C01635,Jamai,Hajar,hajar.jamai414@yahoo.fr,1933-01-01,0,marrakech,0622545653,2020-01-07,influencer
C01636,Idrissi,Ayoub,ayoub.idrissi934@menara.ma,1992-01-02,male,SAFI,0626412074,17/10/2021,referral
C01637,Drissi,Sanaa,sanaa.drissi141@outlook.com,1948-01-02,f,rabat,0689493849,01/02/2022,paid_search
C01638,Lahlou,Karim,karim.lahlou266@yahoo.fr,2006-01-02,h,rabat,0661452687,2020-02-08,influencer
C01639,Lahlou,Houda,houda.lahlou791@hotmail.com,1993-01-01,Femme,casablanca ,0623656066,25/02/2020,organic
C01640,Lahlou,Aisha,aisha.lahlou394@hotmail.com,1929-01-01,female,nador,0639059887,19/07/2020,email
C01641,Alami,Mehdi,mehdi.alami795@yahoo.fr,2002-01-02,Homme,SAFI,0671608453,2023-10-07,organic
C01642,Fassi,Tariq,tariq.fassi341@hotmail.com,1944-01-02,male,ERRACHIDIA,0634955973,10/02/2023,email
C01643,Naciri,Rachid,rachid.naciri439@hotmail.com,1963-01-02,1,meknes,0637719615,2021-11-23,referral
C01644,Naciri,Zineb,zineb.naciri709@yahoo.fr,1944-01-02,F,SAFI,0691521360,16/04/2020,direct
C01645,Idrissi,Adil,adil.idrissi530@outlook.com,1982-01-02,1,BENI MELLAL,0659729857,2024-05-11,organic
C01646,Alami,Soukaina,soukaina.alami704@outlook.com,1993-01-01,0,TETOUAN,0621248519,01/11/2021,paid_search
C01647,Alami,Nadia,nadia.alami322@yahoo.fr,1959-01-02,f,BENI MELLAL,0677134583,May 04 2023,paid_search
C01648,Idrissi,Sanaa,sanaa.idrissi163@menara.ma,2008-01-02,F,MARRAKECH,0634283701,2022-09-03,paid_search
C01649,Gharbi,Rachid,rachid.gharbi185@gmail.com,1929-01-01,1,casablanca,0620067840,Aug 09 2022,direct
C01650,Bensaid,Houda,houda.bensaid124@menara.ma,1974-01-02,F,ERRACHIDIA,0625303511,2021-08-14,referral
C01651,Tazi,Khadija,khadija.tazi239@gmail.com,1957-01-01,f,FES,0635122935,Mar 01 2020,direct
C01652,Tazi,Khadija,khadija.tazi15@gmail.com,1988-01-02,Femme,meknes,0618126886,14/05/2022,influencer
C01653,Ouali,Rachid,rachid.ouali905@gmail.com,2001-01-01,male,meknes,0655960627,2023-11-04,organic
C01654,Gharbi,Khadija,khadija.gharbi214@yahoo.fr,1979-01-02,female,tetouan,0625184381,2022-06-21,email
C01655,Hajji,Houda,khadija.chraibi879@hotmail.com,2007-01-02,Femme,marrakech,0630974708,17/12/2021,referral
C01656,Bensaid,Aisha,aisha.bensaid225@outlook.com,1991-01-02,0,kenitra,0631483603,2023-03-18,paid_search
C01657,Chraibi,Karim,karim.chraibi49@hotmail.com,1957-01-01,m,SAFI,0666342092,2022-07-15,email
C01658,Fassi,Rachid,rachid.fassi567@hotmail.com,1949-01-01,Homme,Beni Mellal,0688703145,2022-02-04,direct
C01659,Tazi,Mehdi,mehdi.tazi446@hotmail.com,1948-01-02,Homme,safi,0632769522,01/04/2020,direct
C01660,Fassi,Tariq,tariq.fassi610@gmail.com,1964-01-02,Homme,tetouan,0647512892,14/06/2021,organic
C01661,Fassi,Youssef,youssef.fassi357@yahoo.fr,1990-01-02,1,casablanca,0630664729,Feb 05 2022,influencer
C01662,Benali,Sanaa,sanaa.benali117@outlook.com,1968-01-02,Femme,Eljadida,0614481563,Apr 07 2021,referral
C01663,Gharbi,Hajar,hajar.gharbi639@yahoo.fr,1991-01-02,0,oujda,0689469712,2022-05-23,influencer
C01664,Ziani,Karim,karim.ziani765@outlook.com,1995-01-02,Homme,CASA,0687817765,27/04/2020,email
C01665,Bensaid,Sanaa,sanaa.bensaid616@outlook.com,1993-01-01,female,oujda,0620100415,12/09/2022,referral
C01666,Fassi,Nadia,nadia.fassi68@gmail.com,1977-01-01,F,Fez,0655888749,Jun 28 2023,organic
C01667,Moussaoui,Youssef,youssef.moussaoui458@gmail.com,1964-01-02,1,RABAT,0646784982,2022-08-27,direct
C01668,Moussaoui,Nadia,nadia.moussaoui106@yahoo.fr,1957-01-01,female,el jadida,0613550019,10/01/2020,social_media
C01669,El Mansouri,Sanaa,sanaa.el mansouri277@gmail.com,2003-01-02,0,SAFI,0657597060,2020-01-21,email
C01670,El Mansouri,Nabil,nabil.el mansouri103@outlook.com,1926-01-02,m,SAFI,0675110960,25/04/2023,social_media
C01671,Bensaid,Zineb,zineb.bensaid998@yahoo.fr,1995-01-02,f,kénitra,0641711219,Dec 21 2023,direct
C01672,Tazi,Hajar,hajar.tazi811@gmail.com,2011-01-02,F,MEKNES,0615562968,02/06/2022,paid_search
C01673,Hajji,Omar,omar.hajji776@yahoo.fr,1956-01-02,Homme,Agdir,0617671858,2020-12-05,direct
C01674,Idrissi,Houda,houda.idrissi59@outlook.com,1966-01-02,F,FES,0653035439,03/12/2023,influencer
C01675,Moussaoui,Sara,nabil.el mansouri981@yahoo.fr,1950-01-02,F,el jadida,0658642195,Sep 16 2021,influencer
C01676,Lahlou,Hajar,hajar.lahlou83@outlook.com,1989-01-01,Femme,tanger,0681576118,2021-01-10,influencer
C01677,Jamai,Sara,sara.jamai458@yahoo.fr,1979-01-02,f,CASA,0631813769,May 18 2021,organic
C01678,Ziani,Khadija,hassan.lahlou921@gmail.com,1928-01-02,female,Rbat,0669509996,2020-03-22,paid_search
C01679,Karimi,Hassan,hassan.karimi848@gmail.com,1987-01-02,1,MEKNES,0696841005,2020-03-21,social_media
C01680,Chaoui,Mohammed,mohammed.chaoui589@yahoo.fr,1943-01-02,h,rabat,0649980592,2022-08-07,referral
C01681,Alami,Amine,amine.alami712@gmail.com,1944-01-02,1,Meknès,0615002545,2021-10-18,paid_search
C01682,Filali,Ayoub,ayoub.filali767@menara.ma,1956-01-02,1,MARRAKECH,0680561155,Dec 31 2023,organic
C01683,Karimi,Tariq,tariq.karimi234@menara.ma,2000-01-02,male,nador,0639921345,2023-10-10,influencer
C01684,Naciri,Adil,adil.naciri118@gmail.com,1978-01-02,Homme,OUJDA,0628416939,13/02/2021,paid_search
C01685,Jamai,Nadia,nadia.jamai120@yahoo.fr,1927-01-02,F,AGADIR,0666401411,2024-03-20,influencer
C01686,Idrissi,Adil,adil.idrissi619@hotmail.com,1976-01-02,male,MEKNES,0655658304,23/07/2020,paid_search
C01687,Rachidi,Ahmed,ahmed.rachidi635@outlook.com,1922-01-02,1,errachidia,0648524666,2023-02-21,email
C01688,Idrissi,Soukaina,soukaina.idrissi80@menara.ma,1957-01-01,0,KENITRA,0686853003,07/06/2021,influencer
C01689,Lahlou,Youssef,youssef.lahlou896@hotmail.com,1983-01-02,male,Oujda ,0686211506,2020-03-25,paid_search
C01690,Senhaji,Omar,omar.senhaji445hotmail.com,1935-01-02,Homme,KENITRA,0693996332,02/10/2021,email
C01691,Moussaoui,Ahmed,ahmed.moussaoui744@hotmail.com,1934-01-02,m,tetouan,0674015895,2022-12-28,direct
C01692,Jamai,Fatima,fatima.jamai501@menara.ma,1953-01-01,F,Mrakech,0638491560,2022-07-25,direct
C01693,Tazi,Aisha,aisha.tazi771@menara.ma,1967-01-02,Femme,ERRACHIDIA,0672727169,26/09/2020,paid_search
C01694,Tazi,Amine,amine.tazi947@gmail.com,1923-01-02,m,Agdir,0691729035,2023-03-15,organic
C01695,Rachidi,Rachid,rachid.rachidi947@yahoo.fr,1945-01-01,Homme,Tnja,0697216300,2023-02-25,email
C01696,Naciri,Karim,karim.naciri771@menara.ma,1982-01-02,1,Marrakesh,0689475703,2022-11-08,organic
C01697,Chraibi,Zineb,youssef.gharbi561@hotmail.com,1996-01-02,0,Rbat,0634616876,11/05/2022,influencer
C01698,Ziani,Yasmine,yasmine.ziani658@hotmail.com,1946-01-02,F,NADOR,0654170628,22/03/2021,email
C01699,Rachidi,Amine,amine.rachidi770@yahoo.fr,1924-01-02,1,Beni Mellal,0677607486,28/03/2024,paid_search
C01700,Karimi,Nabil,nabil.karimi818@hotmail.com,1930-01-02,Homme,rabat,0625830744,23/11/2023,email
C01701,Chaoui,Soukaina,soukaina.chaoui559@menara.ma,1959-01-02,0,rabat,0619358752,03/04/2022,referral
C01702,Gharbi,Rachid,rachid.gharbi967@outlook.com,1946-01-02,h,nador,0675838904,02/09/2020,paid_search
C01703,Gharbi,Yasmine,yasmine.gharbi792@yahoo.fr,2011-01-02,female,SAFI,0691972935,2021-06-21,referral
C01704,Alami,Sara,sara.alami212@outlook.com,1981-01-01,0,AGADIR,0695863598,16/05/2023,organic
C01705,Ziani,Sanaa,sanaa.ziani626@menara.ma,1935-01-02,f,TETOUAN,0682290772,2022-06-18,email
C01706,Senhaji,Khadija,khadija.senhaji167@hotmail.com,1976-01-02,f,beni mellal,0620112592,12/08/2022,organic
C01707,Senhaji,Zineb,zineb.senhaji881@gmail.com,1929-01-01,0,nador,0656135978,14/08/2023,influencer
C01708,Moussaoui,Ahmed,ahmed.moussaoui667@hotmail.com,1927-01-02,1,Casa,0610197662,Feb 13 2021,influencer
C01709,Rachidi,Ahmed,ahmed.rachidi56@outlook.com,1973-01-01,m,errachidia,0637324996,04/03/2020,referral
C01710,Chraibi,Mehdi,mehdi.chraibi920@gmail.com,1944-01-02,1,Oujda ,0633334187,Aug 26 2023,email
C01711,Senhaji,Imane,imane.senhaji335gmail.com,1945-01-01,F,Agdir,0634676025,06/08/2023,direct
C01712,Chaoui,Aisha,khadija.lahlou806@gmail.com,1935-01-02,f,RABAT,0664511793,2022-03-13,referral
C01713,El Mansouri,Mehdi,mehdi.el mansouri861@gmail.com,2004-01-02,1,Fès,0647662975,2021-07-05,influencer
C01714,Chraibi,Rim,rim.chraibi189@hotmail.com,1949-01-01,f,rabat,0649625783,Sep 17 2023,social_media
C01715,Filali,Sara,sara.filali898@hotmail.com,1937-01-01,0,Fez,0658886373,2021-05-24,referral
C01716,Ouali,Khadija,khadija.ouali415@gmail.com,1954-01-02,0,ERRACHIDIA,0642518680,2022-02-07,influencer
C01717,Lahlou,Fatima,fatima.lahlou364@yahoo.fr,1947-01-02,F,SAFI,0659286995,May 14 2024,direct
C01718,Moussaoui,Omar,omar.moussaoui847@hotmail.com,1942-01-02,1,Agdir,0686498139,Jul 14 2022,social_media
C01719,Moussaoui,Nadia,nadia.moussaoui421@yahoo.fr,1982-01-02,f,OUJDA,0672222360,22/05/2023,referral
C01720,Ziani,Nadia,nadia.ziani76@yahoo.fr,1949-01-01,0,beni mellal,0644436550,15/01/2021,paid_search
C01721,Naciri,Youssef,youssef.naciri578@outlook.com,1961-01-01,m,ERRACHIDIA,0633745896,Jan 22 2021,paid_search
C01722,Bensaid,Tariq,tariq.bensaid811@outlook.com,1941-01-01,male,kénitra,0672275859,25/12/2023,referral
C01723,Naciri,Karim,karim.naciri13@hotmail.com,1989-01-01,m,SAFI,0691605547,2021-05-20,social_media
C01724,Bensaid,Adil,adil.bensaid87@yahoo.fr,2008-01-02,m,Mrakech,0616666640,Aug 29 2023,direct
C01725,Moussaoui,Yasmine,yasmine.moussaoui151@outlook.com,1972-01-02,f,SAFI,0685701885,2020-05-24,organic
C01726,Senhaji,Omar,omar.senhaji832@outlook.com,1930-01-02,h,rabat,0689381293,09/06/2023,direct
C01727,Filali,Imane,imane.filali393@hotmail.com,1922-01-02,Femme,errachidia,0654225616,Jun 25 2023,direct
C01728,Senhaji,Mohammed,mohammed.senhaji188@yahoo.fr,1939-01-02,male,Oujda ,0623731131,Jun 28 2023,referral
C01729,Ziani,Sara,sara.ziani963@outlook.com,2007-01-02,female,kenitra,0610578994,23/06/2020,email
C01730,Alami,Samir,samir.alami460@outlook.com,1944-01-02,male,AGADIR,0630526614,31/03/2024,direct
C01731,Alami,Imane,imane.alami318@yahoo.fr,1979-01-02,0,agadir,0619736503,2023-09-06,direct
C01732,Moussaoui,Imane,imane.moussaoui100@gmail.com,1986-01-02,f,MEKNES,0618336246,07/04/2021,influencer
C01733,El Mansouri,Mohammed,mohammed.el mansouri712@hotmail.com,1937-01-01,h,tetouan,0679207547,2022-09-18,paid_search
C01734,Jamai,Omar,omar.jamai750@yahoo.fr,1972-01-02,Homme,marrakech,0646364093,07/10/2022,paid_search
C01735,El Mansouri,Imane,imane.el mansouri794@yahoo.fr,2011-01-02,female,agadir,0691644753,26/05/2020,direct
C01736,Tazi,Ayoub,ayoub.tazi874@hotmail.com,1927-01-02,1,TETOUAN,0620530320,2021-07-02,social_media
C01737,Bensaid,Fatima,fatima.bensaid834@gmail.com,2011-01-02,Femme,kénitra,0620610410,01/02/2024,organic
C01738,Ouali,Yasmine,yasmine.ouali267@hotmail.com,1926-01-02,0,Tétouan,0625699871,2022-03-26,paid_search
C01739,Benali,Fatima,fatima.benali292@gmail.com,2010-01-02,Femme,ERRACHIDIA,0625734299,2023-01-10,organic
C01740,Tazi,Tariq,tariq.tazi154@yahoo.fr,1924-01-02,1,OUJDA,0631517603,Apr 20 2024,direct
C01741,Senhaji,Omar,omar.senhaji381@outlook.com,1976-01-02,m,kénitra,0611670685,2020-11-06,social_media
C01742,Moussaoui,Aisha,aisha.moussaoui290@menara.ma,1985-01-01,Femme,BENI MELLAL,0627737027,2021-02-13,social_media
C01743,Idrissi,Nadia,nadia.idrissi871@gmail.com,2005-01-01,female,tanger ,0691217712,17/02/2023,organic
C01744,Filali,Mohammed,mohammed.filali733@gmail.com,1942-01-02,Homme,casablanca,0636802227,Oct 26 2023,social_media
C01745,Drissi,Houda,houda.drissi99@hotmail.com,1940-01-02,Femme,RABAT,0642342288,16/01/2021,organic
C01746,Jamai,Fatima,fatima.jamai466@yahoo.fr,1935-01-02,f,MEKNES,0646592694,14/01/2022,email
C01747,Benali,Hajar,hajar.benali885@outlook.com,1994-01-02,f,meknes,0648825894,10/03/2022,influencer
C01748,Hajji,Hajar,hajar.hajji591@hotmail.com,1962-01-02,0,SAFI,0634132613,2021-05-23,influencer
C01749,Alami,Yasmine,yasmine.alami373@yahoo.fr,1962-01-02,F,marrakech,0627413391,04/02/2022,referral
C01750,Gharbi,Fatima,fatima.gharbi929@menara.ma,2005-01-01,0,Tnja,0663124684,03/05/2021,organic
C01751,El Mansouri,Fatima,fatima.el mansouri749@outlook.com,1930-01-02,Femme,safi,0693730965,21/01/2023,organic
C01752,Benali,Tariq,tariq.benali607@gmail.com,1981-01-01,m,agadir,0613128008,2023-05-30,social_media
C01753,Ouali,Adil,adil.ouali776@hotmail.com,1965-01-01,1,Tétouan,0635054816,2022-03-14,referral
C01754,El Mansouri,Fatima,fatima.el mansouri884@menara.ma,1948-01-02,Femme,Mrakech,0694579246,Apr 24 2023,organic
C01755,Tazi,Nadia,nadia.tazi986@outlook.com,1969-01-01,F,casablanca,0684818054,03/02/2020,organic
C01756,Chraibi,Sanaa,sanaa.chraibi359@outlook.com,1975-01-02,female,oujda,0632531664,07/05/2023,email
C01757,Rachidi,Ahmed,ahmed.rachidi632@menara.ma,1963-01-02,m,EL JADIDA,0623763883,May 10 2022,email
C01758,Ouali,Fatima,fatima.ouali11@hotmail.com,1958-01-02,f,rabat,0657421735,2020-05-08,email
C01759,Lahlou,Ahmed,ahmed.lahlou978@yahoo.fr,1982-01-02,m,meknes,0652417283,2022-05-16,referral
C01760,Benali,Khadija,khadija.benali383@yahoo.fr,1985-01-01,F,AGADIR,0669369552,2023-03-07,direct
C01761,Lahlou,Nadia,nadia.lahlou219@gmail.com,1952-01-02,f,Agdir,0671771697,09/09/2020,direct
C01762,Chraibi,Adil,adil.chraibi955@outlook.com,1956-01-02,Homme,tetouan,0667671370,2021-11-07,organic
C01763,Karimi,Omar,omar.karimi731@outlook.com,1940-01-02,male,kenitra,0660231698,07/11/2023,influencer
C01764,Rachidi,Omar,omar.rachidi868@menara.ma,1978-01-02,1,Eljadida,0623456882,2023-02-28,organic
C01765,Rachidi,Houda,houda.rachidi248@yahoo.fr,1923-01-02,female,FES,0638230458,Mar 04 2023,paid_search
C01766,Benali,Nadia,nadia.benali191@outlook.com,1991-01-02,female,Oujda ,0689690342,2023-08-29,social_media
C01767,Hajji,Zineb,zineb.hajji637@yahoo.fr,1968-01-02,f,rabat,0634476064,14/02/2020,email
C01768,Naciri,Ahmed,ahmed.naciri632@yahoo.fr,1945-01-01,Homme,rabat,0649852254,10/10/2022,referral
C01769,Bensaid,Ayoub,ayoub.bensaid10@menara.ma,2001-01-01,Homme,BENI MELLAL,0627023871,2022-03-07,paid_search
C01770,Ziani,Houda,houda.ziani707@outlook.com,1983-01-02,f,Tnja,0648164274,2021-05-18,social_media
C01771,Naciri,Adil,adil.naciri641@yahoo.fr,1952-01-02,male,fes,0665588616,26/01/2024,organic
C01772,Jamai,Houda,zineb.naciri709@yahoo.fr,1985-01-01,Femme,TNG,0660794986,2020-03-11,email
C01773,Senhaji,Tariq,tariq.senhaji816@hotmail.com,2007-01-02,male,beni mellal,0627753840,2022-10-12,direct
C01774,Lahlou,Zineb,zineb.lahlou519@yahoo.fr,1964-01-02,f,SAFI,0631461553,Jan 29 2020,social_media
C01775,Senhaji,Leila,leila.senhaji679@hotmail.com,1960-01-02,female,beni mellal,0647946640,20/03/2023,email
C01776,Ziani,Rim,rim.ziani214@gmail.com,1936-01-02,female,Beni Mellal,0682703520,2023-12-21,referral
C01777,Bensaid,Hassan,hassan.bensaid936@outlook.com,1932-01-02,Homme,TANGER,0690156892,Dec 09 2023,social_media
C01778,Naciri,Hicham,hicham.naciri794@menara.ma,1983-01-02,h,ERRACHIDIA,0623613606,2020-09-24,direct
C01779,Drissi,Samir,samir.drissi338@outlook.com,1982-01-02,Homme,tanger,0634488359,03/11/2023,direct
C01780,Gharbi,Youssef,youssef.gharbi837@outlook.com,1973-01-01,male,Rbat,0631691652,2021-11-29,paid_search
C01781,Senhaji,Aisha,aisha.senhaji793@outlook.com,1995-01-02,female,kénitra,0683287740,22/08/2023,email
C01782,Moussaoui,Aisha,aisha.moussaoui535@gmail.com,1986-01-02,F,NADOR,0663796351,18/09/2021,referral
C01783,Alami,Houda,houda.alami772@hotmail.com,1932-01-02,F,EL JADIDA,0635876875,21/10/2023,organic
C01784,Gharbi,Sara,sara.gharbi405@gmail.com,1938-01-02,female,casablanca ,0663791255,2020-09-28,paid_search
C01785,Karimi,Sanaa,sanaa.karimi751@menara.ma,1976-01-02,female,NADOR,0653281687,02/11/2021,email
C01786,Drissi,Sanaa,sanaa.drissi990@yahoo.fr,2011-01-02,f,Oujda ,0669916247,22/11/2021,influencer
C01787,Senhaji,Soukaina,soukaina.senhaji877@yahoo.fr,2002-01-02,female,AGADIR,0653633661,2020-08-06,email
C01788,Chaoui,Nadia,nadia.chaoui789@outlook.com,1974-01-02,0,el jadida,0637057075,19/12/2022,referral
C01789,Senhaji,Fatima,fatima.senhaji795@yahoo.fr,2006-01-02,female,TNG,0664788919,2021-02-01,referral
C01790,Idrissi,Soukaina,soukaina.idrissi158@yahoo.fr,1989-01-01,Femme,beni mellal,0682552378,06/06/2023,social_media
C01791,Idrissi,Tariq,tariq.idrissi765@gmail.com,2010-01-02,h,nador,0691524118,01/09/2022,influencer
C01792,Idrissi,Sara,sara.idrissi345@yahoo.fr,1965-01-01,F,marrakech,0650107493,Oct 12 2021,paid_search
C01793,Moussaoui,Karim,karim.moussaoui770@menara.ma,2010-01-02,h,Meknès,0695786372,01/04/2021,direct
C01794,Karimi,Ayoub,ayoub.karimi599@outlook.com,1956-01-02,m,Beni Mellal,0643685248,2021-07-07,influencer
C01795,Hajji,Adil,adil.hajji993@gmail.com,1994-01-02,Homme,marrakech,0672900310,Jan 26 2021,social_media
C01796,Drissi,Omar,omar.drissi578@menara.ma,1943-01-02,male,Agdir,0659029688,20/08/2020,organic
C01797,Idrissi,Hajar,hajar.idrissi931@outlook.com,1947-01-02,0,SAFI,0696085615,Nov 30 2022,direct
C01798,Ziani,Aisha,aisha.ziani431@yahoo.fr,1990-01-02,f,Beni Mellal,0658398175,19/01/2024,direct
C01799,Ouali,Sara,sara.ouali431@menara.ma,1999-01-02,0,beni mellal,0661532773,2022-04-05,referral
C01800,Chraibi,Samir,samir.chraibi937@gmail.com,1944-01-02,m,kénitra,0630076471,26/08/2021,paid_search
C01801,Karimi,Imane,imane.karimi577@hotmail.com,2009-01-01,0,FES,0671762730,2024-01-24,direct
C01802,Ouali,Aisha,aisha.ouali640@outlook.com,1992-01-02,0,Meknès,0686934791,2020-04-25,influencer
C01803,Idrissi,Sanaa,sanaa.idrissi894@outlook.com,1926-01-02,Femme,EL JADIDA,0669945416,2023-04-04,email
