id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,region_admin,segment_client,canal_acquisition,date_debut,date_fin,est_actif
1587,C00821,Aisha Benali,65+,f,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
1588,C00822,Soukaina Naciri,18-24,f,El Jadida,Casablanca-Settat,Bronze,social_media,2026-06-01,9999-12-31,True
1589,C00824,Imane Senhaji,<18,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
1590,C00825,Karim Fassi,65+,m,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
1591,C00827,Fatima Hajji,<18,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1592,C00834,Sanaa Bensaid,65+,f,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
1593,C00839,Meryem Benali,18-24,f,Errachidia,Drâa-Tafilalet,Gold,email,2026-06-01,9999-12-31,True
1594,C00840,Imane Naciri,<18,f,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
1595,C00842,Sanaa Idrissi,65+,f,Marrakech,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
1596,C00843,Fatima Ouali,35-44,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
1597,C00844,Sara Idrissi,35-44,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1598,C00846,Aisha Chaoui,35-44,f,Agadir,Souss-Massa,Gold,email,2026-06-01,9999-12-31,True
1599,C00848,Ahmed Bensaid,65+,m,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
1600,C00850,Tariq Rachidi,35-44,m,Errachidia,Drâa-Tafilalet,Gold,email,2026-06-01,9999-12-31,True
1601,C00851,Rachid Karimi,65+,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
1602,C00854,Nadia Tazi,18-24,f,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
1603,C00855,Yasmine Naciri,<18,f,Agadir,Souss-Massa,Bronze,direct,2026-06-01,9999-12-31,True
1604,C00856,Ahmed Lahlou,65+,m,Béni Mellal,Béni Mellal-Khénifra,Silver,influencer,2026-06-01,9999-12-31,True
1605,C00857,Youssef Alami,55-64,m,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
1606,C00858,Hassan Rachidi,65+,m,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1607,C00860,Ayoub Fassi,35-44,m,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
1608,C00862,Yasmine Drissi,45-54,f,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1609,C00863,Karim Fassi,65+,m,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
1610,C00864,Leila Tazi,45-54,f,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
1611,C00865,Nabil Rachidi,65+,m,Oujda,Oriental,Gold,direct,2026-06-01,9999-12-31,True
1612,C00866,Mohammed Naciri,45-54,m,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1613,C00868,Aisha Fassi,65+,f,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
1614,C00872,Hicham Tazi,55-64,m,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
1615,C00875,Leila Bensaid,<18,f,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
1616,C00876,Houda Jamai,45-54,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
1617,C00878,Sara Chraibi,65+,f,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
1618,C00879,Mohammed Rachidi,25-34,m,Béni Mellal,Béni Mellal-Khénifra,Gold,email,2026-06-01,9999-12-31,True
1619,C00880,Adil Tazi,65+,m,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
1620,C00882,Sara Chraibi,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
1621,C00883,Meryem Karimi,45-54,f,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
1622,C00885,Hajar Gharbi,18-24,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1623,C00886,Rim Alami,65+,f,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
1624,C00887,Ahmed Ziani,45-54,m,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1625,C00888,Soukaina Bensaid,35-44,f,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1626,C00891,Zineb Idrissi,55-64,f,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
1627,C00892,Leila Bensaid,<18,f,Agadir,Souss-Massa,Gold,email,2026-06-01,9999-12-31,True
1628,C00893,Ayoub Lahlou,18-24,m,Oujda,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1629,C00894,Hicham Rachidi,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1630,C00895,Hicham El Mansouri,65+,m,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
1631,C00897,Hicham Senhaji,45-54,m,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
1632,C00898,Hassan Idrissi,<18,m,Errachidia,Drâa-Tafilalet,Gold,social_media,2026-06-01,9999-12-31,True
1633,C00899,Youssef Karimi,35-44,m,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
1634,C00901,Hassan Idrissi,65+,m,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
1635,C00902,Mohammed Ziani,<18,m,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1636,C00903,Aisha Senhaji,18-24,f,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
1637,C00905,Ayoub Lahlou,<18,m,Meknès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
1638,C00906,Imane Hajji,65+,f,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
1639,C00909,Amine Chaoui,55-64,m,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
1640,C00913,Amine El Mansouri,18-24,m,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
1641,C00914,Soukaina Chaoui,<18,f,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
1642,C00915,Rim Filali,45-54,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
1643,C00919,Tariq Drissi,35-44,m,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
1644,C00921,Karim Chraibi,45-54,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
1645,C00922,Nabil Benali,65+,m,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
1646,C00924,Leila Chaoui,65+,f,Nador,Oriental,Silver,referral,2026-06-01,9999-12-31,True
1647,C00925,Karim Karimi,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
1648,C00926,Samir Rachidi,65+,m,Marrakech,Marrakech-Safi,Bronze,social_media,2026-06-01,9999-12-31,True
1649,C00929,Sanaa Lahlou,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
1650,C00930,Nadia Ouali,65+,f,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
1651,C00931,Samir Alami,25-34,m,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
1652,C00933,Youssef Rachidi,18-24,m,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
1653,C00935,Imane Senhaji,45-54,f,Béni Mellal,Béni Mellal-Khénifra,Gold,paid_search,2026-06-01,9999-12-31,True
1654,C00936,Imane Benali,18-24,f,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
1655,C00937,Ahmed El Mansouri,25-34,m,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
1656,C00938,Leila Idrissi,<18,f,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
1657,C00941,Hicham Gharbi,65+,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
1658,C00942,Meryem Lahlou,65+,f,Errachidia,Drâa-Tafilalet,Gold,email,2026-06-01,9999-12-31,True
1659,C00943,Hassan Gharbi,25-34,m,Meknès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
1660,C00944,Nabil Gharbi,55-64,m,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1661,C00948,Nabil Ouali,65+,m,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
1662,C00950,Rachid Alami,18-24,m,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
1663,C00951,Omar Drissi,55-64,m,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
1664,C00952,Sara Gharbi,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
1665,C00953,Leila Idrissi,55-64,f,Marrakech,Marrakech-Safi,Bronze,organic,2026-06-01,9999-12-31,True
1666,C00955,Sanaa Tazi,65+,f,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
1667,C00957,Yasmine Jamai,55-64,f,Safi,Marrakech-Safi,Bronze,referral,2026-06-01,9999-12-31,True
1668,C00958,Rachid Hajji,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
1669,C00959,Imane Lahlou,55-64,f,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
1670,C00960,Nadia Bensaid,65+,f,El Jadida,Casablanca-Settat,Bronze,referral,2026-06-01,9999-12-31,True
1671,C00961,Fatima Ziani,55-64,f,Marrakech,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
1672,C00963,Imane Idrissi,25-34,f,Rabat,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
1673,C00966,Adil El Mansouri,55-64,m,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
1674,C00968,Leila Gharbi,35-44,f,Béni Mellal,Béni Mellal-Khénifra,Gold,organic,2026-06-01,9999-12-31,True
1675,C00969,Hajar Bensaid,25-34,f,Meknès,Fès-Meknès,Silver,organic,2026-06-01,9999-12-31,True
1676,C00970,Amine Naciri,18-24,m,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
1677,C00971,Hassan Chraibi,35-44,m,Rabat,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
1678,C00974,Khadija Karimi,18-24,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
1679,C00977,Adil El Mansouri,45-54,m,Fès,Fès-Meknès,Bronze,email,2026-06-01,9999-12-31,True
1680,C00978,Hajar Ouali,45-54,f,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
1681,C00982,Rim Alami,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1682,C00989,Mehdi Jamai,35-44,m,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1683,C00990,Ayoub Karimi,45-54,m,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
1684,C00992,Imane Idrissi,<18,f,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
1685,C00993,Leila Ziani,<18,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
1686,C00994,Fatima Bensaid,25-34,f,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
1687,C00995,Imane Moussaoui,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
1688,C00996,Omar Ziani,45-54,m,Béni Mellal,Béni Mellal-Khénifra,Gold,email,2026-06-01,9999-12-31,True
1689,C01001,Imane Idrissi,55-64,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
1690,C01004,Hajar Lahlou,45-54,f,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
1691,C01005,Adil Tazi,65+,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
1692,C01006,Rachid Idrissi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
1693,C01007,Zineb El Mansouri,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
1694,C01008,Leila Filali,55-64,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
1695,C01009,Imane Alami,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
1696,C01010,Omar Bensaid,65+,m,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
1697,C01011,Soukaina Naciri,25-34,f,Rabat,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
1698,C01014,Omar Chraibi,55-64,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
1699,C01015,Mehdi El Mansouri,65+,m,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
1700,C01016,Ayoub Drissi,55-64,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
1701,C01017,Leila Lahlou,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
1702,C01019,Soukaina Gharbi,65+,f,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
1703,C01020,Soukaina Jamai,25-34,f,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
1704,C01021,Mehdi Alami,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
1705,C01022,Ayoub Gharbi,<18,m,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
1706,C01025,Houda Idrissi,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
1707,C01028,Sara Chaoui,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Bronze,social_media,2026-06-01,9999-12-31,True
1708,C01032,Mohammed Moussaoui,65+,m,El Jadida,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
1709,C01033,Yasmine Ziani,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1710,C01034,Meryem Lahlou,55-64,f,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
1711,C01035,Rachid Naciri,25-34,m,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
1712,C01036,Zineb Lahlou,65+,f,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
1713,C01037,Yasmine Ouali,65+,f,Casablanca,Casablanca-Settat,Bronze,paid_search,2026-06-01,9999-12-31,True
1714,C01038,Omar Gharbi,65+,m,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
1715,C01042,Aisha Tazi,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1716,C01043,Ahmed Filali,18-24,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
1717,C01045,Rim Moussaoui,<18,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
1718,C01046,Tariq Ziani,65+,m,Errachidia,Drâa-Tafilalet,Gold,organic,2026-06-01,9999-12-31,True
1719,C01047,Nabil Jamai,45-54,m,Agadir,Souss-Massa,Gold,referral,2026-06-01,9999-12-31,True
1720,C01049,Houda Karimi,65+,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
1721,C01052,Youssef Chaoui,<18,m,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
1722,C01053,Khadija Fassi,18-24,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1723,C01056,Rachid Lahlou,25-34,m,Béni Mellal,Béni Mellal-Khénifra,Gold,email,2026-06-01,9999-12-31,True
1724,C01057,Tariq Idrissi,65+,m,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1725,C01059,Houda Alami,65+,f,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
1726,C01061,Khadija Rachidi,<18,f,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
1727,C01062,Omar Senhaji,<18,m,Agadir,Souss-Massa,Gold,referral,2026-06-01,9999-12-31,True
1728,C01063,Tariq El Mansouri,<18,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
1729,C01064,Omar Karimi,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
1730,C01065,Soukaina Chraibi,45-54,f,Meknès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
1731,C01067,Rachid Hajji,65+,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
1732,C01068,Hicham Chraibi,18-24,m,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
1733,C01069,Hassan Idrissi,65+,m,Agadir,Souss-Massa,Gold,referral,2026-06-01,9999-12-31,True
1734,C01073,Nabil Hajji,65+,m,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
1735,C01074,Hajar El Mansouri,25-34,f,Fès,Fès-Meknès,Bronze,organic,2026-06-01,9999-12-31,True
1736,C01078,Sanaa Gharbi,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1737,C01081,Ayoub Rachidi,<18,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
1738,C01082,Hassan Alami,35-44,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
1739,C01083,Aisha Idrissi,25-34,f,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
1740,C01084,Ayoub Rachidi,65+,m,Marrakech,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
1741,C01087,Meryem Rachidi,45-54,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
1742,C01088,Hajar Tazi,65+,f,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
1743,C01089,Rim Tazi,45-54,f,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
1744,C01091,Hicham Moussaoui,65+,m,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
1745,C01092,Samir Karimi,55-64,m,Kenitra,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
1746,C01093,Hajar Drissi,35-44,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
1747,C01096,Rim Bensaid,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
1748,C01097,Amine Ziani,18-24,m,Meknès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
1749,C01098,Nabil Chraibi,45-54,m,Tanger,Tanger-Tétouan-Al Hoceïma,Bronze,influencer,2026-06-01,9999-12-31,True
1750,C01099,Leila Bensaid,<18,f,Meknès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
1751,C01101,Houda Drissi,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
1752,C01102,Sara Hajji,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
1753,C01103,Rachid Rachidi,55-64,m,Oujda,Oriental,Gold,direct,2026-06-01,9999-12-31,True
1754,C01106,Sara Moussaoui,25-34,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1755,C01107,Yasmine Hajji,65+,f,Fès,Fès-Meknès,Bronze,direct,2026-06-01,9999-12-31,True
1756,C01108,Youssef Filali,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
1757,C01109,Leila Idrissi,55-64,f,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
1758,C01110,Nabil El Mansouri,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Bronze,paid_search,2026-06-01,9999-12-31,True
1759,C01111,Amine Chaoui,65+,m,Marrakech,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
1760,C01112,Imane Tazi,65+,f,Oujda,Oriental,Gold,direct,2026-06-01,9999-12-31,True
1761,C01113,Rachid Karimi,65+,m,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
1762,C01116,Nabil Jamai,55-64,m,Agadir,Souss-Massa,Gold,referral,2026-06-01,9999-12-31,True
1763,C01117,Meryem Karimi,55-64,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
1764,C01119,Ahmed Lahlou,25-34,m,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1765,C01120,Ayoub Filali,45-54,m,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
1766,C01121,Yasmine Tazi,55-64,f,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
1767,C01122,Tariq Bensaid,45-54,m,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
1768,C01123,Aisha Alami,55-64,f,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
1769,C01126,Leila Jamai,18-24,f,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
1770,C01128,Sara Fassi,35-44,f,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
1771,C01131,Ahmed Drissi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
1772,C01134,Meryem Rachidi,65+,f,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
1773,C01135,Meryem Naciri,18-24,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
1774,C01136,Houda Jamai,<18,f,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
1775,C01137,Samir Jamai,65+,m,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
1776,C01138,Amine Benali,45-54,m,Agadir,Souss-Massa,Gold,organic,2026-06-01,9999-12-31,True
1777,C01143,Fatima El Mansouri,25-34,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1778,C01144,Hassan Rachidi,35-44,m,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
1779,C01145,Nadia Ziani,55-64,f,Rabat,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
1780,C01147,Hicham Hajji,25-34,m,Agadir,Souss-Massa,Gold,email,2026-06-01,9999-12-31,True
1781,C01148,Omar Fassi,55-64,m,Oujda,Oriental,Gold,organic,2026-06-01,9999-12-31,True
1782,C01150,Karim Fassi,25-34,m,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
1783,C01151,Ayoub Chraibi,45-54,m,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
1784,C01152,Mohammed Ziani,35-44,m,Safi,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
1785,C01153,Hicham Bensaid,45-54,m,Casablanca,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
1786,C01154,Imane Karimi,55-64,f,Marrakech,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
1787,C01155,Rim Karimi,18-24,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1788,C01156,Nabil Chaoui,<18,m,Oujda,Oriental,Gold,referral,2026-06-01,9999-12-31,True
1789,C01159,Mohammed Fassi,55-64,m,Errachidia,Drâa-Tafilalet,Bronze,email,2026-06-01,9999-12-31,True
1790,C01160,Nabil Fassi,<18,m,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
1791,C01161,Omar El Mansouri,65+,m,Errachidia,Drâa-Tafilalet,Gold,influencer,2026-06-01,9999-12-31,True
1792,C01162,Rachid Ziani,18-24,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
1793,C01163,Imane Naciri,35-44,f,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
1794,C01166,Soukaina Drissi,55-64,f,Nador,Oriental,Bronze,email,2026-06-01,9999-12-31,True
1795,C01167,Rachid Alami,35-44,m,Oujda,Oriental,Gold,email,2026-06-01,9999-12-31,True
1796,C01168,Adil Jamai,18-24,m,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
1797,C01172,Soukaina Ziani,65+,f,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
1798,C01175,Nadia Benali,25-34,f,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
1799,C01176,Aisha Rachidi,45-54,f,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
1800,C01178,Adil Tazi,65+,m,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
1801,C01179,Samir Karimi,65+,m,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
1802,C01180,Hassan Fassi,55-64,m,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
1803,C01182,Leila Senhaji,65+,f,Marrakech,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
1804,C01183,Fatima Drissi,25-34,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
1805,C01184,Nabil Benali,35-44,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
1806,C01185,Amine Drissi,65+,m,Agadir,Souss-Massa,Gold,email,2026-06-01,9999-12-31,True
1807,C01190,Imane Filali,65+,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
1808,C01192,Hajar Naciri,<18,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
1809,C01193,Karim Benali,65+,m,Fès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
